Children are smarter than any of us. Know how I know that? I don't know one child with a full time job and children.;Bill Hicks;time
Postmodernism surely requires an even greater grasp of symbolism, as it's increasingly an art of gesture alone.;Andrew Eldritch;alone
All the beauty of the world, 'tis but skin deep.;Ralph Venning;beauty
So if you're a robot and you're living on this planet, you can do things that you can't do in real life - things that you wished you could do: like fly like have a car that flies like have furniture that is alive.;William Joyce;car
I didn't know my Dad - he moved out early. And my mom's politics were kind of hardscrabble. She didn't think about Democrats or Republicans. She thought about who made sense. I've been both in my life.;Dennis Miller;dad
There have been two great accidents in my life. One was the trolley, and the other was Diego. Diego was by far the worst.;Frida Kahlo;great
Diplomacy is the art of saying 'Nice doggie' until you can find a rock.;Will Rogers;art
Here's how I think of my money - as soldiers - I send them out to war everyday. I want them to take prisoners and come home, so there's more of them.;Kevin O'Leary;home
'Hello my name is the Republican Party and I got a problem. I'm addicted to spending and big government.' I'd like one of them just to stand up and say that.;Glenn Beck;government
Great moments are born from great oppurtunities.;Herb Brooks;great
But I am convinced that those Jews who stand aside today with a malicious smile and with their hands in their trousers' pockets will also want to dwell in our beautiful home.;Theodor Herzl;smile
With engineering, I view this year's failure as next year's opportunity to try it again. Failures are not something to be avoided. You want to have them happen as quickly as you can so you can make progress rapidly.;Gordon Moore;failure
The people recognize themselves in their commodities they find their soul in their automobile, hi-fi set, split-level home, kitchen equipment.;Herbert Marcuse;home
Form follows beauty.;Oscar Niemeyer;beauty
The Royal Navy of England hath ever been its greatest defense and ornament it is its ancient and natural strength the floating bulwark of the island.;William Blackstone;strength
A whopping 89 percent of buyers start their home search online. How your house looks online is the modern equivalent of 'curb appeal.' Rent a wide-angle lens and good lighting, get rid of your clutter and post at least eight great photos to win the beauty contest.;Barbara Corcoran;beauty
I tore myself away from the safe comfort of certainties through my love for truth - and truth rewarded me.;Simone de Beauvoir;truth
Growing up, my sisters and I would always talk stories. One of my frustrations was I didn't know anything about cameras. I didn't know how to make a film and I obviously didn't have a special effects budget. I was a kid. So I was learning to draw to get down the stuff that was in my head, that I couldn't afford to actually do.;Jennifer Yuh Nelson;learning
I'm calling my book series the 'with God series.' And this next 'with God' book is Friendship with God, which comes out in November. This books challenges us to bring about the end of 'better' on this planet.;Neale Donald Walsch;friendship
Courage is being afraid but going on anyhow.;Dan Rather;courage
If you wish to make an apple pie from scratch, you must first invent the universe.;Carl Sagan;nature
A women knows how to keep quiet when she is in the right, whereas a man, when he is in the right, will keep on talking.;Malcolm De Chazal;women
The martial music of every sideburned delinquent on the face of the earth.;Frank Sinatra;music
Rule No.1: Never lose money. Rule No.2: Never forget rule No.1.;Warren Buffett;money
Mom and Dad would stay in bed on Sunday morning, but the kids would have to go to church.;Lynn Johnston;parenting
It's sad when you can't make everyone happy, though. It's impossible but, at the same time, you still hope. You think, 'Maybe I can do it,' but you know you can't. But gosh, if I had to rely on giving people what they wanted, I would have had to write 40 billion different books and even then, I wouldn't get it right.;Stephenie Meyer;sad
Never forget that the key to the situation lies in the will and not in the imagination.;Evelyn Underhill;imagination
Words, without power, is mere philosophy.;Muhammad Iqbal;power
In comic strips, the person on the left always speaks first.;George Carlin;funny
Grief can't be shared. Everyone carries it alone. His own burden in his own way.;Anne Morrow Lindbergh;sympathy
I was going to be an architect. I graduated with a degree in architecture and I had a scholarship to go back to Princeton and get my Masters in architecture. I'd done theatricals in college, but I'd done them because it was fun.;James Stewart;graduation
Reason clears and plants the wilderness of the imagination to harvest the wheat of art.;Austin O'Malley;imagination
I prefer younger men. In some ways, they are much more open to a woman being stronger and independent then some of the men my age.;Kim Cattrall;age
Personally, I would be delighted if there were a life after death, especially if it permitted me to continue to learn about this world and others, if it gave me a chance to discover how history turns out.;Carl Sagan;history
It is not the creation of wealth that is wrong, but the love of money for its own sake.;Margaret Thatcher;money
The greater the step forward in knowledge, the greater is the one taken backward in search of wisdom.;Stephen Gardiner;knowledge
I have reached a place in my life where I need to sit down and say, 'Well, what do I do? What's best for me?' I need to look into options for the future.;Michael Phelps;future
My music must reflect whatever's going on in my mind, and my life needs to evolve for me to discover who it is I'm becoming.;Shania Twain;music
We don't believe in rheumatism and true love until after the first attack.;Marie von Ebner-Eschenbach;valentinesday
I can work myself up into a fearful, paralyzing state of mind that can last for days, weeks even months where I feel mad, totally isolated and alone, overwhelmed and completely out of control.;Vinny Guadagnino;alone
If there is something to pardon in everything, there is also something to condemn.;Friedrich Nietzsche;forgiveness
I really believe that beauty comes from health - sensible eating and exercise.;Dita Von Teese;health
On the one hand, I've had such a normal upbringing with my mum, who has kept me grounded, but on the other, the wild experiences through my dad.;Julian Lennon;dad
Then not only custom, but also nature affirms that to do is more disgraceful than to suffer injustice, and that justice is equality.;Plato;nature
And a special thank you to the citizens of Massachusetts: You are paying all the taxes, creating all the jobs, raising all the children. This government is yours. Thank you for letting me serve you. I love this job.;Mitt Romney;love
Time, which alone makes the reputation of men, ends by making their defects respectable.;Voltaire;men
Love is the joy of the good, the wonder of the wise, the amazement of the Gods.;Plato;good
Working with my dad was such a gas. We approached the work in a similar way. We only made two films together when I was an adult, Tucker, and Blown Away, but it was so much fun to play with your parent like that.;Jeff Bridges;work
Intelligence is playing a more important role in policymaker decisions than I think I've ever seen in my time in Congress or before.;Mike Rogers;intelligence
I am happy to make money. I want to make more money, make more music, eat Big Macs and drink Budweisers.;Kid Rock;money
To invent, you need a good imagination and a pile of junk.;Thomas A. Edison;good
Happiness isn't happiness unless there's a violin-playing goat.;Julia Roberts;happiness
God... a being whose only definition is that he is beyond man's power to conceive.;Ayn Rand;god
Of course the EU and member states must work to ensure that people moving from one country to another understand their obligations and their rights in areas like health, road safety and further education.;John Bruton;education
Effective leadership is not about making speeches or being liked leadership is defined by results not attributes.;Peter Drucker;leadership
The more defects a man may have, the older he is, the less lovable, the more resounding his success.;Marquis de Sade;success
The rapid dissemination of technology and information offers entirely new ways of production, but it can also bring the spectre of more states developing weapons of mass destruction.;Lord Robertson;technology
I used to have this little mouse. I buy birds from the pet store and I let them go.;Ziggy Marley;pet
Writing became an obsessive compulsive habit but I had almost no money so I thought about being an urban firefighter and having lots of free time in which to write or becoming an English teacher and thinking about books and writers on a daily basis. That swayed me.;David Guterson;teacher
There is something about poverty that smells like death.;Zora Neale Hurston;death
But I have found that in the simple act of living with hope, and in the daily effort to have a positive impact in the world, the days I do have are made all the more meaningful and precious. And for that I am grateful.;Elizabeth Edwards;positive
A nation which has forgotten the quality of courage which in the past has been brought to public life is not as likely to insist upon or regard that quality in its chosen leaders today - and in fact we have forgotten.;John F. Kennedy;courage
My parents started with very little and were the only ones in their families to graduate from college. As parents, they focused on education, but did not stop at academics - they made sure that we knew music, saw art and theatre and traveled - even though it meant budgeting like crazy.;Jennifer Garner;education
When they take surveys of women in business, of the Fortune 500, the successful women, 80% of them, say they were in sports as a young woman.;Billie Jean King;business
People always make war when they say they love peace.;David Herbert Lawrence;peace
Learning a foreign language, and the culture that goes with it, is one of the most useful things we can do to broaden the empathy and imaginative sympathy and cultural outlook of children.;Michael Gove;learning
The decision is 'trust fund' versus 'no more Medicaid' - and that shouldn't be a tough decision.;Haley Barbour;trust
The very atmosphere of firearms anywhere and everywhere restrains evil interference - they deserve a place of honor with all that's good.;George Washington;good
I will not leave a corner of my consciousness covered up, but saturate myself with the strange and extraordinary new conditions of this life, and it will all refine itself into poetry later on.;Isaac Rosenberg;poetry
The very first things that I did, even in theater, were bad guys. They are meaty roles for the most part. With the bad guy you have more freedom to experiment and go further out than with a good guy.;Benicio Del Toro;freedom
Beauty has a lot to do with character.;Kevyn Aucoin;beauty
Addiction should never be treated as a crime. It has to be treated as a health problem. We do not send alcoholics to jail in this country. Over 500,000 people are in our jails who are nonviolent drug users.;Ralph Nader;health
Competitiveness is really what it costs you per man-hour to get you what you want. In other words, there's an education level that plays into the mix and so if it's inexpensive to buy an hour of real good education in places like China versus the U.S., that factors in.;Ray Dalio;education
If there is any truth to my parenting the dreamwork movement, it comes from the power of the press.;Henry Reed;parenting
Movies absorb our attention more completely, I think.;Roger Ebert;movies
In the long history of humankind (and animal kind, too) those who learned to collaborate and improvise most effectively have prevailed.;Charles Darwin;learning
How can we live in harmony? First we need to know we are all madly in love with the same God.;Thomas Aquinas;god
Right now I'm pretty single... My career is my boyfriend.;Christina Aguilera;dating
I have thought a sufficient measure of civilization is the influence of good women.;Ralph Waldo Emerson;good
I'm really exciting. I smile a lot, I win a lot, and I'm really sexy.;Serena Williams;smile
I remember being in Hollywood at the age of 16 and marveling at the stars. The idea of being part of it never entered my mind. It was too far-fetched.;Bryan Adams;age
I want art to make me think. In order to do that, it may piss me off, or make me uncomfortable. That promotes awareness and change, or at least some discussion.;Pink;change
Religion is the call to confront reality to master the self.;Huston Smith;religion
Men are beginning to realize that they are not individuals but persons in society, that man alone is weak and adrift, that he must seek strength in common action.;Dorothy Day;society
The scientific observer of Nature is a kind of mystic seeker in the act of prayer.;Muhammad Iqbal;nature
Don't be afraid to feel as angry or as loving as you can, because when you feel nothing, it's just death.;Lena Horne;death
Happiness comes from... some curious adjustment to life.;Hugh Walpole;happiness
Chemistry is not anything an executive producer or writer can orchestrate or plan you just hope for it.;David E. Kelley;hope
The best way out of a difficulty is through it.;Will Rogers;best
Ours is essentially a tragic age, so we refuse to take it tragically.;David Herbert Lawrence;age
The only thing necessary for the triumph of evil is for good men to do nothing.;Edmund Burke;men
Loyalty and devotion lead to bravery. Bravery leads to the spirit of self-sacrifice. The spirit of self-sacrifice creates trust in the power of love.;Morihei Ueshiba;love
In the course of history, men come to see that iron necessity is neither iron nor necessary.;Friedrich Nietzsche;history
Technology determines the possibilities of society. It doesn't matter whether you start out from a fascist state or a communist state or a free-market state.;Iain Banks;technology
My dad says he likes to bask in my glow.;Robert Pattinson;dad
Even though I grew up as a Sephardic Jew in Brooklyn where we ate Syrian food and went to temple, it was still America.;Isaac Mizrahi;food
Agricultural practice served Darwin as the material basis for the elaboration of his theory of Evolution, which explained the natural causation of the adaptation we see in the structure of the organic world. That was a great advance in the knowledge of living nature.;Trofim Lysenko;knowledge
Pay mind to your own life, your own health, and wholeness. A bleeding heart is of no help to anyone if it bleeds to death.;Frederick Buechner;death
I want the government to provide the military so we don't get invaded by somebody and destroyed. I want the government to provide the roads so I can get from point A to B. In terms of taking care of my day to day needs, I want to do that myself. I want my community to do that.;Benjamin Carson;government
Being an old maid is like death by drowning, a really delightful sensation after you cease to struggle.;Edna Ferber;death
I like marriage. The idea.;Toni Morrison;marriage
My dream is of a place and a time where America will once again be seen as the last best hope of earth.;Abraham Lincoln;best
My dad instilled in me a great sense of humor. I wasn't bullied at school because my outward attitude was confident, and that helps.;Warwick Davis;dad
We're getting so pulled in by computers and technology, and our kids have their face in the computers all day. The human relationship is being diminished by this.;Lenny Kravitz;computers
Society attacks early, when the individual is helpless.;B. F. Skinner;society
My success just evolved from working hard at the business at hand each day.;Johnny Carson;success
Still, intuitive assumptions about behavior is only the starting point of systematic analysis, for alone they do not yield many interesting implications.;Gary Becker;alone
Strong beliefs win strong men, and then make them stronger.;Richard Bach;men
I believe in the brotherhood of all men, but I don't believe in wasting brotherhood on anyone who doesn't want to practice it with me. Brotherhood is a two-way street.;Malcom X;men
There's an internal battle. I need to work, I need to work, I need to work and I need to be home with my kids and the kids win.;Jennifer Garner;home
It's unbearable when someone changes around you. Just imagine that your life partner changes, then it is difficult to cope with. Or your mother. Or your father. They were strong and now they're like a baby - it's not so funny.;Michael Haneke;funny
Far from wishing to awaken the artist in the pupil prematurely, the teacher considers it his first task to make him a skilled artisan with sovereign control of his craft.;Eugen Herrigel;teacher
I don't want to be perfect, but I do want to be a role model. My mom always tells me that imperfections equal beauty. All of us are imperfect.;Miley Cyrus;beauty
I once bought an old car back after I sold it because I missed it so much and I had forgotten that it never ran. It was a British racing car. You know, because I just wanted it back. I could only remember what was good about it.;Connie Chung;car
I've seen a lot of the United States, having stayed in so many different cities and towns for work. It's such a strange and fascinating country, and instead of learning about it through a textbook, I would rather discover its history and traditions and institutions through fiction and nonfiction writers.;Hope Davis;learning
'Let God be true but every man a liar' is the language of true faith.;Aiden Wilson Tozer;faith
If you ever find happiness by hunting for it, you will find it, as the old woman did her lost spectacles, safe on her own nose all the time.;Josh Billings;happiness
Trying to constantly get yourself into movies is extremely stressful and sometimes just impossible.;Seth Rogen;movies
War would end if the dead could return.;Stanley Baldwin;war
Neither a man nor a crowd nor a nation can be trusted to act humanely or to think sanely under the influence of a great fear.;Bertrand Russell;fear
I think we have to believe in things we don't see. That's really important for all of us, whether it's your religion or Santa Claus, or whatever. That's pretty much what it's about.;James Caan;religion
An humble knowledge of thyself is a surer way to God than a deep search after learning.;Thomas a Kempis;knowledge
I knew I was a winner back in the late sixties. I knew I was destined for great things. People will say that kind of thinking is totally immodest. I agree. Modesty is not a word that applies to me in any way - I hope it never will.;Arnold Schwarzenegger;hope
The toughest thing about the power of trust is that it's very difficult to build and very easy to destroy. The essence of trust building is to emphasize the similarities between you and the customer.;Thomas J. Watson;trust
In politics shared hatreds are almost always the basis of friendships.;Alexis de Tocqueville;politics
The pursuit of truth does not permit violence on one's opponent.;Mahatma Gandhi;truth
In a completely rational society, the best of us would be teachers and the rest of us would have to settle for something else.;Lee Iacocca;society
Work takes up a lot of my brain space. So when I work, it's one thing. I don't have a lot of time to think about dating.;Chris Pine;dating
People who make the choice to study, work hard or do whatever they endeavor is to give it the max on themselves to reach to the top level. And you have the people who get envy and jealous, yet are not willing to put that work in, and they want to get the same praise.;Evander Holyfield;work
You should always be well and bright, for so you do your best work and you have so much beautiful work to do. The world needs it, and you must give it!;Marie Corelli;work
It's so exciting to be doing radio on the cutting edge of technology. Being in on something new is the biggest thrill in the world.;Lynn Samuels;technology
The chief value of money lies in the fact that one lives in a world in which it is overestimated.;H. L. Mencken;money
Music my rampart, and my only one.;Edna St. Vincent Millay;music
I've sung other people's music all my life.;Adam Lambert;music
In passing, we should note this curious mark of our own age: the only absolute allowed is the absolute insistence that there is no absolute.;Francis Schaeffer;age
Higher taxes is the road to ruin. We must and we will shrink our government, and that means making some tough choices, tightening our belts.;Chris Christie;government
Religion is about turning untested belief into unshakable truth through the power of institutions and the passage of time.;Richard Dawkins;truth
Police and firefighters are great, but they don't create wealth. They protect it. That's crucial. Teaching is a wonderful profession. Teachers help educate people to become good citizens so that citizens can then go create wealth. But they don't create the wealth themselves.;Rush Limbaugh;great
The difference between a movie star and a movie actor is this - a movie star will say, 'How can I change the script to suit me?' and a movie actor will say. 'How can I change me to suit the script?';Michael Caine;change
I have a great wife and it's very easy to be romantic because it makes her happy and then my life is so much better when she's happy.;Nicholas Sparks;romantic
Knowledge is recognition of something absent it is a salutation, not an embrace.;George Santayana;knowledge
You have to go through the falling down in order to learn to walk. It helps to know that you can survive it. That's an education in itself.;Carol Burnett;education
On behalf of NARAL Pro-Choice America - and our one million member activists - I am honored to be here to talk to you about what's at stake for women in 2012. I am proud to say that the Democratic Party believes that women have the right to choose a safe, legal abortion with dignity and privacy.;Nancy Keenan;legal
Until the men of action clear out the talkers we who have social consciences are at the mercy of those who have none.;George Bernard Shaw;men
My greatest fear is feeling like a professional novelist. Somebody who creates characters, who sits down and has pieces of paper taped to the wall - what's going to happen in this scene, or this act. What I like is for it to be a much more scary, sloppy reflection of who I am.;Jonathan Safran Foer;fear
Just as a candle cannot burn without fire, men cannot live without a spiritual life.;Buddha;men
Action may not bring happiness but there is no happiness without action.;William James;happiness
Hope... is the companion of power, and the mother of success for who so hopes has within him the gift of miracles.;Samuel Smiles;success
The quest for peace begins in the home, in the school and in the workplace.;Silvia Cartwright;home
Writing is learning to say nothing, more cleverly each day.;William Allingham;learning
For me, science is already fantastical enough. Unlocking the secrets of nature with fundamental physics or cosmology or astrobiology leads you into a wonderland compared with which beliefs in things like alien abductions pale into insignificance.;Paul Davies;science
Negation is the mind's first freedom, yet a negative habit is fruitful only so long as we exert ourselves to overcome it, adapt it to our needs once acquired it can imprison us.;Emile M. Cioran;freedom
Protecting the institution of marriage safeguards, I believe, the American family.;John Boehner;family
I maintain by going to spin four or five days a week. I love that I can get a solid butt-kicking in 40 minutes. I also strength train two or three times a week.;Alison Sweeney;strength
My mom sang in high school choir and so did my father.;Kevin Richardson;mom
I hope that it can relate to and be a blessing to anybody, with the hope that someday they will find Jesus Christ to be the same God that I've found Him to be.;Jonny Lang;hope
Over the past few years, the road to confrontation has shown its consequences: loss of innocent lives, destruction and fear. Most costly, however, was the loss of hope. The most precious gift that you can present to your peoples over the coming weeks is renewed hope born out of tangible progress on the ground.;King Abdullah II;fear
As we say in the American Institute of Wine and Food, small helpings, no seconds. A little bit of everything. No snacking. And have a good time.;Julia Child;food
Theater and poetry were what helped people stay alive and want to go on living.;Vanessa Redgrave;poetry
My actions constituted pure hacking that resulted in relatively trivial expenses for the companies involved, despite the government's false claims.;Kevin Mitnick;government
I'm not a driven businessman, but a driven artist. I never think about money. Beautiful things make money.;Lord Acton;business
I always carry lip balm and lipstick. Lipstick is a very important beauty product because I find that lips are the most beautiful feature of anyone's face.;Fan Binbing;beauty
I get 0.5 seconds to react to a ball, sometimes even less than that. I can't be thinking of what XYZ has said about me. I need to surrender myself to my natural instincts. My subconscious mind knows exactly what to do. It is trained to react. At home, my family doesn't discuss media coverage.;Sachin Tendulkar;family
Beauty is indeed a good gift of God but that the good may not think it a great good, God dispenses it even to the wicked.;Saint Augustine;god
We're seeing how the videos translate to the live shows and how the technology is really reaching kids.;Willie Aames;technology
When I turned 30, due to my father's heart history and my family genetics, I vowed to start seeing a cardiologist every year and just really be proactive and take my own heart health into my own hands.;Jennie Garth;health
The attitude that nature is chaotic and that the artist puts order into it is a very absurd point of view, I think. All that we can hope for is to put some order into ourselves.;Willem de Kooning;attitude
A popular government without popular information or the means of acquiring it, is but a prologue to a farce, or a tragedy, or perhaps both.;James Madison;government
President Obama orders religious organizations to violate their conscience. I will defend religious liberty and overturn regulations that trample on our first freedom.;Mitt Romney;freedom
America's Veterans have served their country with the belief that democracy and freedom are ideals to be upheld around the world.;John Doolittle;freedom
The patriot blood of my father was warm in my veins.;Clara Barton;patriotism
It's up to you to be responsible for how you feel if you're not happy. Your happiness lies in your hands. You can't rely on a man to make you happy or complete you. That starts with you.;Taraji P. Henson;happiness
If you hear a voice within you say 'you cannot paint,' then by all means paint, and that voice will be silenced.;Vincent Van Gogh;art
