If you have to fight a crowd of boys, it's best to go for the biggest one. That way you won't have to fight them all. The others will see that you mean business and you will win their respect.;Suzanne Vega;respect
Success is getting and achieving what you want. Happiness is wanting and being content with what you get.;Bernard Meltzer;happiness
Science fiction is any idea that occurs in the head and doesn't exist yet, but soon will, and will change everything for everybody, and nothing will ever be the same again. As soon as you have an idea that changes some small part of the world you are writing science fiction. It is always the art of the possible, never the impossible.;Ray Bradbury;art
The number one mistake is giving pets table scraps. I made the mistake thinking I was showing my dog love by giving her food and treats. You see a tiny 4 oz. piece of cheese, but for a Boston Terrier like mine, that's like one and a half hamburgers. That's unhealthy.;Alison Sweeney;food
Getting out of bed in the morning is an act of false confidence.;Jules Feiffer;morning
I tend to start at 9 o'clock in the morning and write until 3. Those are my best hours. They fit the other rhythms of the world. So I write for six hours, pretty much without any breaks.;Justin Cronin;morning
Don't pray when it rains if you don't pray when the sun shines.;Satchel Paige;nature
No one should suffer from the great delusion that any form of communism or socialism which promotes the dictatorship of the few instead of the initiative of the millions can produce a happier or more prosperous society.;Charles E. Wilson;society
Whatever universe a professor believes in must at any rate be a universe that lends itself to lengthy discourse. A universe definable in two sentences is something for which the professorial intellect has no use. No faith in anything of that cheap kind!;William James;faith
It seems to me we can never give up longing and wishing while we are thoroughly alive. There are certain things we feel to be beautiful and good, and we must hunger after them.;George Eliot;good
In some ways that fight gave me more respect around the world and helped me be even more popular because so many people felt my pain and saw that I was robbed.;Marvin Hagler;respect
We should so provide for old age that it may have no urgent wants of this world to absorb it from meditation on the next. It is awful to see the lean hands of dotage making a coffer of the grave.;Pearl S. Buck;age
The deliberate and deadly attacks which were carried out yesterday against our country were more than acts of terror. They were acts of war.;George W. Bush;war
Do not rely completely on any other human being, however dear. We meet all life's greatest tests alone.;Agnes Macphail;alone
You know, all that really matters is that the people you love are happy and healthy. Everything else is just sprinkles on the sundae.;Paul Walker;health
It takes time to persuade men to do even what is for their own good.;Thomas Jefferson;time
No sane local official who has hung up an empty stocking over the municipal fireplace, is going to shoot Santa Claus just before a hard Christmas.;Alfred E. Smith;christmas
I found it to be more challenging to be in a huge effects movie, because a lot of the things aren't there.You have to trust the director and react to nothing.;Katie Holmes;trust
The best part of beauty is that which no picture can express.;Francis Bacon;beauty
I'm well past the age where I'm acceptable. You get to a certain age and you are forbidden access. You're not going to get the kind of coverage that you would like in music magazines, you're not going to get played on radio and you're not going to get played on television. I have to survive on word of mouth.;David Bowie;music
I'm more like my father, personality-wise. But my mom and I get alone really well - obviously, because my mom and my dad get along so well.;Jenna Bush;mom
One of the things I've always liked about my husband is he's very good at lots of stuff. He was an English teacher when I met him. He wrote poetry and played the guitar. As time went on, he decided to go into economics, so he's very analytical and mathematical in addition to his artsy side.;Ally Condie;teacher
Hussein has chosen to spend his money on building weapons of mass destruction and palaces for his cronies.;Madeleine Albright;money
To every people the land is given on condition. Perceived or not, there is a Covenant, beyond the constitution, beyond sovereign guarantee, beyond the nation's sweetest dreams of itself.;Leonard Cohen;dreams
The Faculty of Technology of Tohoku University is renowned for its tradition of practical studies.;Koichi Tanaka;technology
A band is not a marriage. There are no oaths of allegiance. If you feel your life will be better served by splitting up the group, you've got to do it - but of course it does cause problems.;Steve Winwood;marriage
American movies are often very good at mining those great underlying myths that make films robustly travel across class, age, gender, culture.;Tom Hooper;travel
God never ends anything on a negative God always ends on a positive.;Edwin Louis Cole;positive
On one of the most personal matters of our lives, our health care, President Obama would turn decision making over to government bureaucrats. He forced through Obama-care and I will repeal it.;Mitt Romney;government
To give aid to every poor man is far beyond the reach and power of every man. Care of the poor is incumbent on society as a whole.;Baruch Spinoza;power
There have been many great men that have flattered the people who ne'er loved them.;William Shakespeare;men
My mom did costumes for the Pointer Sisters.;Slash;mom
I don't oppose all wars. What I am opposed to is a dumb war. What I am opposed to is a rash war.;Barack Obama;war
Finding good players is easy. Getting them to play as a team is another story.;Casey Stengel;good
Reputation is favorable notoriety as distinguished from fame, which is permanent approval of great deeds and noble thoughts by the best intelligence of mankind.;George William Curtis;intelligence
He who has health, has hope and he who has hope, has everything.;Thomas Carlyle;health
Friendship is also about liking a person for their failings, their weakness. It's also about mutual help, not about exploitation.;Paul Theroux;friendship
Death ends a life, not a relationship.;Jack Lemon;relationship
The greatest gift of life is friendship, and I have received it.;Hubert H. Humphrey;life
Man cannot be free if he does not know that he is subject to necessity, because his freedom is always won in his never wholly successful attempts to liberate himself from necessity.;Hannah Arendt;freedom
We're a diverse society, and I think the TV is doing a great job in showing that we're all human beings, that we can all get along, that we can all be together, and I think that's a marvelous thing.;Billy Graham;society
The message of music was also the first thing what I learned from my first teacher. She was an organist too and she was very devoted to what she played, so she had a respect for every piece and she felt that she is not allowed to add something of her own.;Kurt Masur;teacher
Among the best traitors Ireland has ever had, Mother Church ranks at the very top, a massive obstacle in the path to equality and freedom. She has been a force for conservatism... to ward off threats to her own security and influence.;Bernadette Devlin;freedom
Our government is the potent, the omnipresent teacher. For good or ill it teaches the whole people by its example.;Timothy McVeigh;teacher
After silence, that which comes nearest to expressing the inexpressible is music.;Aldous Huxley;music
All we can hope for is that the thing is going to slowly and imperceptibly shift. All I can say is that 50 years ago there were no such thing as environmental policies.;David Attenborough;environmental
You learn far more from negative leadership than from positive leadership. Because you learn how not to do it. And, therefore, you learn how to do it.;Norman Schwarzkopf;positive
Let your life lightly dance on the edges of Time like dew on the tip of a leaf.;Rabindranath Tagore;time
We go to school to learn to work hard for money. I write books and create products that teach people how to have money work hard for them.;Robert Kiyosaki;work
My imagination completely controls me, and forever feeds the fire that burns with dark red light in my heart by bringing me the best dreams. I've always had a wild imagination, a big heart and a tortured soul so I feel that dark fantasy, love and horror are in my blood.;Kim Elizabeth;imagination
I am at home in many cultures. I live actively in three continents and I've done that for most of my life, so I just make films as I see the world, and that happens to speak to people. I do things that I want to do.;Mira Nair;home
People have an image of Italians. When I go somewhere in the world, I don't care where it is, when they look at me it's not about my intelligence. It's who can I beat up.;Danny Aiello;intelligence
Never, for the sake of peace and quiet, deny your own experience or convictions.;Dag Hammarskjold;peace
I am so excited to let fans in on how important my relationship with my family is to me. I hope to motivate mothers and daughters to build lifetimes of memories together and inspire kids around the world to live their dreams.;Miley Cyrus;family
China has all the advantages in the world. But it doesn't have a history of free thinking, risk-taking pioneers - the kind of people the U.S. is built upon.;James Dyson;history
Therefore I feel that the aforementioned guiding principle must be modified to read: If you desire peace, cultivate justice, but at the same time cultivate the fields to produce more bread otherwise there will be no peace.;Norman Borlaug;time
It goes without saying that the Jewish people can have no other goal than Palestine and that, whatever the fate of the proposition may be, our attitude toward the land of our fathers is and shall remain unchangeable.;Theodor Herzl;attitude
My theme is going to be: Together we can win the future. The right policies lead to the right results. And I'm going to argue that President Obama will lose the future because the wrong policies lead to the wrong results.;Newt Gingrich;future
The last three decades have seen the collapse of the family wage system.;Christopher Lasch;family
If you're too embarrassed and want to hide behind your computer screen, that's what this is for. It's about building confidence and that's what U by Kotex does. Girls owning their bodies and health.;Khloe Kardashian;health
And the heart that is soonest awake to the flowers is always the first to be touch'd by the thorns.;Thomas Moore;nature
Equality is the soul of liberty there is, in fact, no liberty without it.;Frances Wright;equality
My band is so dedicated, everybody works very hard. The No. 1 priority is the show, and it's pretty cool because we all pull together, and it's fun. It's like being on a sports team or something.;Bob Seger;sports
I think I thought it would be important for electronics as we knew it then, but that was a much simpler business and electronics was mostly radio and television and the first computers.;Jack Kilby;computers
Architecture is a science arising out of many other sciences, and adorned with much and varied learning by the help of which a judgment is formed of those works which are the result of other arts.;Marcus V. Pollio;learning
Faith is not a notion, but a real strong essential hunger, an attracting or magnetic desire of Christ, which as it proceeds from a seed of the divine nature in us, so it attracts and unites with its like.;William Law;nature
I was in uniform for four years, and I know that heroism doesn't occur from taking orders, but rather from people who through their own willpower and strength are willing to sacrifice their lives for an idea.;Thor Heyerdahl;strength
I think you go through a period as a teenager of being quite cool and unaffected by things.;Miranda Otto;teen
Science is the knowledge of consequences, and dependence of one fact upon another.;Thomas Hobbes;science
My perfect day is constantly changing. Right now, it would be to lie around in a hammock reading with a portable phone and a table of food next to it. I would spend all day there. And that's all that I can possibly come up with on the spur of the moment.;Eric Stoltz;food
Justice and truth are too such subtle points that our tools are too blunt to touch them accurately.;Blaise Pascal;truth
So the brother in black offers to these United States the source of courage that endures, and laughter.;Zora Neale Hurston;courage
Nothing turns out to be so oppressive and unjust as a feeble government.;Edmund Burke;government
Dreaming in public is an important part of our job description, as science writers, but there are bad dreams as well as good dreams. We're dreamers, you see, but we're also realists, of a sort.;William Gibson;science
It means a lot in my business and its a wonderful feeling to be recognized for what you have done over a lifetime, but I didn't go crazy. I still eat my cereal in the morning, have a sandwich in the afternoon, go to bed at night. You know, nothing really different.;Regis Philbin;morning
When I was trying to impress Kate I was trying to cook these amazing fancy dinners and what would happen was I would burn something, something would overspill, something would catch on fire and she would be sitting in the background trying to help, and basically taking control of the whole situation, so I was quite glad she was there at the time.;Prince William;food
I don't love dolls. I love women. I love their bodies.;John Galliano;women
Having been an educator for so many years I know that all a good teacher can do is set a context, raise questions or enter into a kind of a dialogic relationship with their students.;Godfrey Reggio;relationship
Truth forever on the scaffold, wrong forever on the throne.;James Russell Lowell;truth
For me it's also - the music is equally as important. I mean I think as somebody who writes music, there just has to sort of be the marriage between both.;Katey Sagal;marriage
There is danger from all men. The only maxim of a free government ought to be to trust no man living with power to endanger the public liberty.;John Adams;power
It's not too good to have this attitude in F1. It could be a disadvantage.;Alain Prost;attitude
It is better to have a relationship with someone who cheats on you than with someone who does not flush the toilet.;Uma Thurman;relationship
We're living in a time when parenting is not at all mirroring the way I was parented. For me, I just followed my parents around on their errands when they were busy on the phone, I was quiet. It's a different kettle of fish these days: They run the house, and you listen to their music, and you go to their appointments.;Edie Falco;parenting
And what is liberty, whose very name makes the heart beat faster and shakes the world? Is it not the union of all liberties - liberty of conscience, of education, of association, of the press, of travel, or labor, or trade?;Frederic Bastiat;travel
The music technology scene is changing so fast it's hard to keep up.;Natasha Bedingfield;technology
I feel that marrying younger and being quite a young dad helped me with the stability of my career.;Patrick Duffy;dad
Assumptions are the termites of relationships.;Henry Winkler;relationship
I have Graham Greene's telephone number, but I wouldn't dream of using it. I don't seek out writers because we all want to be alone.;Patricia Highsmith;alone
I kiss the soil as if I placed a kiss on the hands of a mother, for the homeland is our earthly mother. I consider it my duty to be with my compatriots in this sublime and difficult moment.;Pope John Paul II;home
Work with some men is as besetting a sin as idleness.;Samuel Butler;work
I love Madrid. I am happy to be here. I have been here three years and hope to be here longer. But I am proud of where I come from and never forget the people I grew up with.;Zinedine Zidane;hope
Cheerleading gave me a love of sports, which I brought to the Senate. I can talk to the good ol' boys about college sports because I follow it like they do.;Kay Bailey Hutchison;sports
There is something about the South that accepts the supernatural. If you don't accept it and you're having a conversation with someone who does, it's just one of those polite things where you don't question their belief in ghosts. You just go, 'Oh, yeah, okay.' It's amazing to be able to have conversations like that.;Alice Englert;amazing
I believe in pink. I believe that laughing is the best calorie burner. I believe in kissing, kissing a lot. I believe in being strong when everything seems to be going wrong. I believe that happy girls are the prettiest girls. I believe that tomorrow is another day and I believe in miracles.;Audrey Hepburn;best
Social networking technology didn't really exist until 2004-2005. I had the idea to use this technology to bridge this gap between a general interest in addressing social issues and the practical action.;Ben Rattray;technology
Having in my life been bitten by the jaws of both victory and defeat, I must rush to add that success is to failure as butter pecan ice cream is to death.;Rupert Holmes;failure
Unhappiness is something we are never taught about we are taught to expect happiness, but never a Plan B to use to use when the happiness doesn't arrive.;Doug Coupland;happiness
There is a strong tendency in the United States to rally round the flag and their troops, no matter how mistaken the war.;George McGovern;war
I'll put it frankly - Britain has more influence in China than Norway or Switzerland, with all respect for the other countries.;Jose Manuel Barroso;respect
I wanted to be a political science professor and go to school in Boston. I never wanted to be a big, famous movie star and TV star. It kind of found me.;Eliza Dushku;famous
I wanted to raise the voice of a lot of the people that I knew growing up, and this was, for the most part, poor people who had extraordinary dreams but also very amazing obstacles.;Edwidge Danticat;dreams
I've always wanted to own and control the primary technology in everything we do.;Steve Jobs;technology
I think my first album opened a lot of doors for me to push the freedom of speech to the limit.;Eminem;freedom
There are two kinds of people, those who do the work and those who take the credit. Try to be in the first group there is less competition there.;Indira Gandhi;work
The illness, and the untimely death of my brothers, has made me conscious of the fact that - rather than just think about it - it's crucial that you do today what you want to do.;Robin Gibb;death
There is a huge responsibility on all of us to get England through. It would be one of the biggest disasters in sports history if we blew it and we must make sure it does not happen.;Rio Ferdinand;sports
Britishness is just a way of putting things together and a certain don't care attitude about clothes. You don't care, you just do it and it looks great.;Vivienne Westwood;attitude
Nobody has wrestled everybody in the business like I have, especially not Bret Hart.;Ric Flair;business
Trust is a great force multiplier.;Tom Ridge;trust
I grew up in the business since I was three years old so I've always kind of been in front of the camera and grew up in commercials and I knew that I wanted to do it no matter what, I just loved it.;Ashley Tisdale;business
I'm just a pretty regular dad.;Ang Lee;dad
Yeah, I think it motivates you as people start to count you out. It doesn't make you play any harder, because every time you go out on the field you give 110 percent, but it does give you more of an edge mentally, knowing that you were in the same situation, because in sports you always find yourself behind.;Joe Montana;sports
I think the success of a talk show depends on how true it is to the personality of the person hosting it. The shows I really admire, like 'Oprah' and 'Ellen,' are distinctively like their hosts, so I think my show will be successful only if we try to stay consistent to my own sense of myself.;Jane Pauley;success
Voice-acting, on the fun meter, is off the scale. You show up, you don't have to be all primped up, or dressed up. And you get to work with some amazing people, and goof off for four hours.;Jason Marsden;amazing
Be regular and orderly in your life, so that you may be violent and original in your work.;Gustave Flaubert;work
No man ever got very high by pulling other people down. The intelligent merchant does not knock his competitors. The sensible worker does not work those who work with him. Don't knock your friends. Don't knock your enemies. Don't knock yourself.;Alfred Lord Tennyson;work
Criticism is the art of appraising others at one's own value.;George Jean Nathan;art
Without a doubt, the best way to get to know me is through my music.;Shania Twain;music
My poor vision gives me a soft-focus morning. For the first half hour, I kind of wander through my house, and everything is a blur. I put my contacts in when I'm ready to deal with the world.;Carrie Ann Inaba;morning
Every relationship probably has, at its inception, a hundred things that you could pick on and divert you from it, but the feeling is there. You figure out a way to make it work.;Bennett Miller;relationship
If its not done ethically, advertising won't be trusted. If consumers don't trust it, advertising is pointless.;Jef I. Richards;trust
Santa Claus has the right idea - visit people only once a year.;Victor Borge;christmas
For example, the Prime Minister earlier this year talked about the importance of the Arctic to our future. He's right. A hundred years from now, the strength of Canada is going to be coming from our resources in the Arctic.;Brian Mulroney;strength
In the age of the individual's liquidation, the question of individuality must be raised anew.;Theodor Adorno;age
It is vain for the coward to flee death follows close behind it is only by defying it that the brave escape.;Voltaire;death
Where are the jobs going to come from?Small business, manufacturing and clean energy. Where's the money to finance them? The banks and the corporations in America today have lots of money that they can invest right now.;William J. Clinton;business
Design is directed toward human beings. To design is to solve human problems by identifying them and executing the best solution.;Ivan Chermayeff;design
If I can inspire someone to go in a positive way and pursue a dream, it can only be good.;Parminder Nagra;positive
I definitely gravitate towards quality genre projects and genre of any kind whether it's science fiction, horror or really anything. I'm just drawn to quality. I don't think 'Darkness Falls' is horror there isn't any gore by any stretch of the imagination.;Emma Caulfield;imagination
I'm into very colorful food. Obviously lots of flavor, but I think we eat with our eyes first, so it has to look great. The presentation has to be great.;Giada De Laurentiis;food
Since 'Idol' I've gotten used to having an amazing hair and make-up team around me, so I'm starting to get picky. I know what I like now and I'm happy to say 'Could we maybe change that?' if I don't like something. I don't yell or anything, but I think I could definitely start to act a little diva-ish when it comes to my look.;Jordin Sparks;change
Learning is the beginning of wealth. Learning is the beginning of health. Learning is the beginning of spirituality. Searching and learning is where the miracle process all begins.;Jim Rohn;learning
America's health care system is neither healthy, caring, nor a system.;Walter Cronkite;health
The mindset of chasing that next #1 record doesn't exist for me anymore. It's more about being a well-rounded entertainer than being a pop artist. Obviously, it would be wonderful to have a hit record but I don't base my happiness on that anymore. It's about the accomplishment of a project that satisfies me. I just want to enjoy the ride.;Donny Osmond;happiness
You take away all the other luxuries in life, and if you can make someone smile and laugh, you have given the most special gift: happiness.;Brad Garrett;smile
Good manners will open doors that the best education cannot.;Clarence Thomas;best
We are talking about someone who has lived. It must be honored in every respect. The fictional can take any kind of channel - according to the actor's marriage to the character.;Kate Mulgrew;respect
The one who cannot restrain their anger will wish undone, what their temper and irritation prompted them to do.;Horace;anger
Advertising is a business of words, but advertising agencies are infested with men and women who cannot write. They cannot write advertisements, and they cannot write plans. They are helpless as deaf mutes on the stage of the Metropolitan Opera.;David Ogilvy;women
What is important in life is life, and not the result of life.;Johann Wolfgang von Goethe;life
Those who lack the courage will always find a philosophy to justify it.;Albert Camus;courage
Blues and soul and jazz music has so much pain, so much beauty of raw emotion and passion.;Christina Aguilera;beauty
A special kind of beauty exists which is born in language, of language, and for language.;Gaston Bachelard;beauty
I think we need to just be very clear about what we're trying to do in Afghanistan. Frankly, we're not trying to create the perfect democracy. We're never going to create some ideal society. We are simply there for our own national security.;David Cameron;society
I am opposed to the use of public funds for private education.;Jonathan Kozol;education
The successful man is the one who finds out what is the matter with his business before his competitors do.;Roy L. Smith;business
I'll never stop dreaming that one day we can be a real family, together, all of us laughing and talking, loving and understanding, not looking at the past but only to the future.;LaToya Jackson;family
Look at what President Kennedy managed to achieve during the Cuban missile crisis. If Bush had been president in 1962, do you think he would have avoided a nuclear war?;Bianca Jagger;war
I don't think that a leader can control, to any great extent, his destiny. Very seldom can he step in and change the situation if the forces of history are running in another direction.;Richard M. Nixon;history
Farrah Fawcett had courage, she had strength, and she had faith.;Jaclyn Smith;courage
If success is a habit, it is a hard one to acquire.;Mason Cooley;success
Roosevelt's declaration that Americans had 'nothing to fear but fear itself' was a glorious piece of inspirational rhetoric and just as gloriously wrong.;Russell Baker;inspirational
Religion, oh, just another of those numerous failures resulting from an attempt to popularize art.;Ezra Pound;religion
I think the best American poetry is the poetry that utilizes the resources of poetry rather than exploits the defects or triumphs of the poet's personality.;Mark Strand;poetry
There's no religion but sex and music.;Sting;music
Today, for the first time in history, a Bishop of Rome sets foot on English soil. This fair land, once a distant outpost of the pagan world, has become, through the preaching of the Gospel, a beloved and gifted portion of Christ's vineyard.;Pope John Paul II;time
I would love to do more movies, but the reality is women have many more opportunities on television to play a greater variety of characters.;Julie Bowen;movies
Well, Jeff Buckley for me is one of the greatest singers I've ever heard. And the reason why is he has an amazing range, amazing emotional power in his voice. And the music he put around it also just had this passion and this soul to it and this spirit to it that very few artists have, and he passed at a very young age.;John Legend;age
All the president is, is a glorified public relations man who spends his time flattering, kissing, and kicking people to get them to do what they are supposed to do anyway.;Harry S. Truman;time
I'm a latecomer to the environmental issue, which for years seemed to me like an excuse for more government regulation. But I can see that in rich societies, voters are paying less attention to economic issues and more to issues of the spirit, including the environment.;David Frum;environmental
If there is anything I would do differently in my life, it is that I would study business more. I'm trying to teach my daughter Chloe at an early age about investing and money so she's not afraid of it.;Donna Mills;age
It's like spicy food - sometimes you have to tone it down so more people can enjoy it.;Kenneth Edmonds;food
I really love peace and quiet.;Barry Sanders;peace
I am not bound for any public place, but for ground of my own where I have planted vines and orchard trees, and in the heat of the day climbed up into the healing shadow of the woods.;Wendell Berry;nature
At the end of drama school, I made a contract with myself: I'd try acting for five years. I was 26. I had already spent eight years working in restaurants and gas stations. So I had seen enough small businesses to understand that that's what acting is: a small business.;Hugh Jackman;business
Films have never shown the kind of relationship that can exist between two women.;Brigitte Bardot;relationship
Even if you know that what you'll say will hurt a woman's feelings, I've learned that it's better to be truthful with her than it is to cover up. Ultimate honesty is what a relationship is really about.;Stephen Moyer;relationship
The question is, will we continue to fight what may be a rearguard action to defend universal literacy as a central goal of our education system, or are we bold enough to see what's actually happening to our culture?;Hugh Mackay;education
My parents couldn't handle my energy so they enrolled me in every sport the school was offering. I didn't resent it because I loved sports and picked them up easily.;Channing Tatum;sports
There are times when the only access I have to the truest person that I am is when I'm alone and trying to solve a sentence. It's exciting, even when it's frustrating, even when I can't do it right.;Elizabeth Gilbert;alone
If you're so pro-life, do me a favour: don't lock arms and block medical clinics. If you're so pro-life, lock arms and block cemeteries.;Bill Hicks;medical
For me, modern technology has ruined romance and movies - nobody can run to the airplane gate anymore.;Lorene Scafaria;technology
It doesn't hurt to feel sad from time to time.;Willie Nelson;sad
I try to greet my friends with a drink in my hand, a warm smile on my face, and great music in the background, because that's what gets a dinner party off to a fun start.;Ina Garten;smile
The Ego is partly free. partly determined, and reaches fuller freedom by approaching the Individual who is most free: God.;Muhammad Iqbal;freedom
The object of government in peace and in war is not the glory of rulers or of races, but the happiness of common man.;William Beveridge;peace
You never find yourself until you face the truth.;Pearl Bailey;truth
The sinews of art and literature, like those of war, are money.;Samuel Butler;art
I decided, very early on, just to accept life unconditionally I never expected it to do anything special for me, yet I seemed to accomplish far more than I had ever hoped. Most of the time it just happened to me without my ever seeking it.;Audrey Hepburn;life
There is nothing wrong with America that cannot be cured with what is right in America.;William J. Clinton;memorialday
We gain strength, and courage, and confidence by each experience in which we really stop to look fear in the face... we must do that which we think we cannot.;Eleanor Roosevelt;fear
Arguments are healthy. They clear the air.;John Deacon;health
It was very interesting for me because DNA made music without much technical knowledge at all.;Arto Lindsay;knowledge
The Framers of the Constitution knew that free speech is the friend of change and revolution. But they also knew that it is always the deadliest enemy of tyranny.;Hugo Black;change
The more you praise and celebrate your life, the more there is in life to celebrate.;Oprah Winfrey;birthday
It's interesting to wake up at 3 in the morning by someone saying they're a reporter and they want to know how you feel. I felt fine, but I said, 'Well, why do you ask?';Saul Perlmutter;morning
Remember even though the outside world might be raining, if you keep on smiling the sun will soon show its face and smile back at you.;Anna Lee;smile
What is government itself but the greatest of all reflections on human nature? If men were angels, no government would be necessary. If angels were to govern men, neither external nor internal controls on government would be necessary.;James Madison;nature
Like everything which is not the involuntary result of fleeting emotion but the creation of time and will, any marriage, happy or unhappy, is infinitely more interesting than any romance, however passionate.;W. H. Auden;marriage
A hungry dog hunts best. A hungrier dog hunts even better.;Norman Ralph Augustine;pet
I hope to find the roles that are age appropriate but not yearning to be younger, or parenting ad nauseam.;Debra Winger;parenting
They are patriotic in time of war because it is to their interest to be so, but in time of peace they follow power and the dollar wherever they may lead.;Henry A. Wallace;war
It is true that women tend to be more identified with their bodies because in this crazy world, both men and women measure women's value as human beings in relationship to their physical appearance.;Andrew Cohen;relationship
Had the United States and the United Kingdom gone on alone to capture Baghdad, under the provisions of the Geneva and Hague conventions we would have been considered occupying powers and therefore would have been responsible for all the costs of maintaining or restoring government, education and other services for the people of Iraq.;Norman Schwarzkopf;education
The completely solitary self: that's where poetry comes from, and it gets isolated by crisis, and those crises are often very intimate also.;Seamus Heaney;poetry
Our ideal is to make her ever stronger and better and finer, because in that way alone, as we believe, can she be of the greatest service to the world's peace and to the welfare of mankind.;Henry Cabot Lodge;peace
Rock stars get room keys, I get business cards.;Thomas Friedman;business
I think Islam has been hijacked by the idea that all Muslims are terrorists that Islam is about hate, about war, about jihad - I think that hijacks the spirituality and beauty that exists within Islam. I believe in allowing Islam to be seen in context and in its entirety and being judged on what it really is, not what you think it is.;Aasif Mandvi;beauty
I really love rap music. I grew up in the '80s and '90s with Public Enemy, N.W.A., LL Cool J - I'm a hip-hop encyclopedia. But I got kind of frustrated with the chauvinistic side of rap music, the one that makes it hard to write songs about love and relationships.;Mayer Hawthorne;cool
All theory is against freedom of the will all experience for it.;Samuel Johnson;experience
The greatest blessing of our democracy is freedom. But in the last analysis, our only freedom is the freedom to discipline ourselves.;Bernard Baruch;freedom
But I look at failure as education. In that respect, I am so well-educated.;Kathy Ireland;respect
There is only one home to the life of a river-mussel there is only one home to the life of a tortoise there is only one shell to the soul of man: there is only one world to the spirit of our race. If that world leaves its course and smashes on boulders of the great void, whose world will give us shelter?;Wole Soyinka;home
I hope to focus on what I'm passionate about because I think I'd do them best job on them - education, urban education, women and children's issues and literacy.;Jenna Bush;education
Some people are really drawn to technology and I liken them to artists.;Mitchell Baker;technology
The way to love anything is to realize that it may be lost.;Gilbert K. Chesterton;love
Unless we love and are loved, each of us is alone, each of us is deeply lonely.;Mortimer Adler;alone
No, let's make sure that people understand that this is a very important war that is helping to protect us here at home. And that we have no choice but to win it. As difficult as it is.;John Boehner;home
I liked math - that was my favorite subject - and I was very interested in astronomy and in physical science.;Sally Ride;science
I have a wonderful respect for old people.;Craig Kilborn;respect
We fear the thing we want the most.;Robert Anthony;fear
